scenario_id,num_nurses,arrival_rate,sim_hours,num_patients,avg_utilization,utilization_std,missed_care_pct,missed_care_std,avg_wait_time,wait_time_std,avg_tasks_per_hour,tasks_per_hour_std
1218,12,7.2,7,49.8,29.484276535521172,5.676819154593518,3.5982152394305205,2.193368586135535,0.0,0.0,2.382142857142857,0.45048002867588666
1219,3,5.4,8,43.5,82.48595527672899,6.145822422916559,10.450186907108142,5.916086951208914,29.93494583685658,20.755690800045567,6.679166666666667,0.47179106133494675
1220,17,14.1,13,176.5,39.8777544767071,4.817647093938067,8.230528074662182,2.022814127874492,0.014461367871776553,0.04338410361532966,3.2036199095022626,0.3790602283310144
1221,7,2.2,15,32.3,17.190179653424075,3.012126452155217,1.0782163742690059,1.9552727175301974,0.0,0.0,1.3523809523809525,0.23648982566216956
1222,8,8.5,10,84.8,52.3540458256859,5.667398086356502,7.277241640798434,1.7177101783565722,0.37516525593538436,0.40562474948943034,4.196250000000001,0.4306626434925602
1223,5,9.9,14,141.9,88.54070280379968,4.468062170139418,17.79466543007044,5.297835004444112,30.256334254250646,17.12052472595467,7.109999999999999,0.3847103336490022
1224,13,6.6,14,95.2,27.565275037905934,2.0735870524632207,3.8639364060834587,2.090400203352421,0.0,0.0,2.1873626373626376,0.16407241105105916
1225,3,2.5,13,32.3,43.74102510898604,6.904484686443289,0.4303055100927441,0.9209423883071853,3.0844561083911843,2.2926170925774065,3.4769230769230774,0.5461237502241072
1226,6,17.8,14,253.3,97.85091235729544,0.46202986317132827,28.849576422803572,1.658697514374933,115.05346166124703,34.7855208258114,8.105952380952381,0.15034446464664605
1227,9,3.7,13,50.4,22.56057457820021,2.149385223599458,0.7440651739387405,1.3665110609502042,0.0,0.0,1.794871794871795,0.1609472289894894
1228,4,13.5,7,95.9,96.67087472174563,0.746191698376603,29.173703459388253,3.5800603504458564,83.2628905306161,21.118140306873503,8.135714285714284,0.12657175104763818
1229,2,3.1,8,24.2,67.77347194532014,9.60778790668696,3.919743178170144,6.788257679785323,18.907393023932492,10.531778073700362,5.575,0.7714637062104737
1230,15,19.6,8,159.5,64.31683256935017,5.508189592391063,11.014956414599657,1.9223284359713522,0.6121976867846263,0.552710239730264,5.194166666666666,0.42178605029353716
1231,19,18.8,15,282.9,48.057397083015225,2.0193902255805396,11.96214869689338,1.9905857511739278,0.006620071471785294,0.013411520734014653,3.8761403508771926,0.16888131553867447
1232,3,1.2,15,17.7,21.606388295734003,6.231051740340447,0.0,0.0,0.1554137984478138,0.3571868789262691,1.7266666666666666,0.46930997416617076
1233,3,6.1,6,37.3,84.97283886243746,7.24149337929459,12.50931457426782,8.021932491884716,29.118841775253617,17.03289019361364,6.9444444444444455,0.5363341504954299
1234,6,3.3,10,34.3,29.757537847242038,6.2145858720500975,0.6542056074766355,1.9626168224299063,0.15879640771098716,0.40929238000974594,2.3866666666666663,0.5083087425746067
1235,2,12.3,10,121.5,97.96964502934193,0.9947565575158105,39.18238423890159,6.010368075275864,173.8967093902717,25.590566657817767,8.594999999999999,0.264054918530218
1236,15,15.2,9,136.5,48.50859950942418,4.047438335135732,9.375643411578192,1.4259804346234592,0.02085553826290906,0.05353239202797655,3.9148148148148154,0.3103208658477887
1237,12,13.1,9,116.1,52.69610351800154,4.244139408508312,9.613499908369473,2.8035328639284725,0.31415506718166303,0.5260583411228411,4.2555555555555555,0.3514910430733166
1238,13,5.2,8,37.7,18.934591533133037,2.2501043170066217,2.0153636256795444,2.2449336874321553,0.0,0.0,1.478846153846154,0.1673629440156506
1239,13,8.9,12,105.6,33.76035166806243,2.2113335143722996,5.9548584465594505,2.6055684708343056,0.0,0.0,2.726282051282051,0.18176326982930313
1240,17,7.4,8,56.7,20.999625414699565,3.6365504321263673,5.125026120532012,2.711833400393395,0.0,0.0,1.6860294117647059,0.284665202793845
1241,13,2.3,10,20.2,8.31993726494829,2.0557148854261214,0.7043343653250773,1.130375493514488,0.0,0.0,0.6561538461538462,0.15342442196220873
1242,7,12.0,14,168.4,79.3938464530174,5.324315052244984,13.536223135081723,3.9399656533148373,8.432840494919542,2.9193067482711834,6.421428571428573,0.3668661820090184
1243,11,15.7,9,142.3,68.3895654992998,4.6387917871348945,10.050346263087228,2.266868018032963,0.9230772755394814,0.583611255424963,5.523232323232323,0.34419997841413574
1244,12,9.4,14,133.1,39.93072290084674,3.256522500308514,8.105669153314851,2.418368479064985,0.12558509829720158,0.2137532151865196,3.201190476190476,0.2553536740801142
1245,10,11.4,12,135.5,56.808070610846926,4.977243976130425,9.680586468898941,1.7290107482734538,0.6794563140144096,0.3805915315647047,4.559166666666667,0.39224159930102054
1246,16,19.1,8,150.3,56.92690357637498,4.125698007074823,10.223942215673755,2.6634832865479496,0.3523179692923026,0.4836250177088416,4.59609375,0.3038459933836754
1247,3,2.5,7,19.6,48.835452151977904,9.056718859069914,0.18518518518518517,0.5555555555555555,3.6113517046817107,3.8042723591209224,3.8952380952380947,0.7317856271351827
1248,17,8.0,10,78.9,23.46902697859617,3.146863658930931,5.479915025575195,2.4543145351685665,0.0,0.0,1.887058823529412,0.23999423291802255
1249,12,10.5,8,90.9,47.67094548375013,5.671222194749601,7.49331997797851,3.4490683685360266,0.13605623823972252,0.14963018430095568,3.838541666666667,0.44932554588021767
1250,19,11.3,8,98.9,33.37937611370852,2.331220190772722,8.209104413860231,2.422146448592344,0.0,0.0,2.6684210526315786,0.18353258709644946
1251,8,10.1,8,78.1,59.719238625359516,4.814574089054642,7.231246951441809,3.3588098054553073,1.4785383285772957,2.101004142767942,4.8515625,0.38945136189420365
1252,14,14.3,9,128.1,50.69527124178161,4.695377457018012,7.240975172875173,1.2663443171643243,0.05883038452045487,0.13307327699572116,4.072222222222222,0.3769874686568682
1253,3,3.0,7,18.6,46.737268773017924,9.732610389793397,0.8162830349531116,1.2831712491297582,2.6571051236993743,3.0793043164908553,3.7666666666666666,0.7109286188737847
1254,4,14.5,11,164.4,97.52710773264332,1.008977144580083,29.23488341918796,2.8246752676063167,147.65847163419897,25.944510350110658,8.279545454545454,0.14194996790570155
1255,14,6.3,10,66.1,24.59288223347685,2.7279818360704766,4.42138279909743,2.707653262656619,0.0,0.0,1.9642857142857146,0.23439022059421358
1256,7,12.5,11,134.2,80.5637409593666,6.285950441430732,13.550784079764625,4.113905414133947,8.268235571291694,7.618006444308143,6.5272727272727264,0.4683686605937091
1257,3,4.9,12,58.6,79.01114553584239,6.880229192080053,10.053017793082647,5.402723938327221,24.134444213517178,21.726554318549784,6.374999999999999,0.518671439090678
1258,8,4.4,6,26.1,27.988207102366015,4.607599516719042,2.070438376803236,2.5453837235777,0.0,0.0,2.2187499999999996,0.3799728151825834
1259,18,16.0,10,166.2,44.754286666792034,3.0324087777250335,10.808565161450732,2.3704748287971884,0.0043721938421506365,0.00891972120358071,3.6222222222222213,0.2401002876885993
